row_id,video_file,camera_file,frame_count,experiment,experiment_id,experiment_chr,experiment_num,ms4_block_flag,ms4_target_experiment,experiment_type,is_control,is_target_species,culture,well,days_from_start,species,site,season,collection_site,toxin_exposure,particle_type,particle_class,size_class,lux_exposure,ntu,cu_ug_l,bw_ug_l,mass_loading_ug_l,mobile_cell_count,stationary_cell_count,total_cells,motility_ratio,tile,tile_count,count_date_yyyy_mm_dd,start_date_yyyy_mm_dd,collection_date,release,year,preparation,comment,species_std,qc_recalc_total_cells,qc_recalc_motility_ratio,flag_missing_response_counts,flag_total_cell_count_le_zero,flag_inconsistent_count_totals,flag_missing_key_predictor,flag_unexpected_frame_count,flag_impossible_date_sequences,flag_negative_mobile_count,flag_negative_stationary_count,flag_negative_ntu,flag_negative_lux,flag_negative_mass_loading,qc_n_flags,qc_any_flag,qc_flag_reason,qc_flag_reason_pretty,exclude_missing_response_counts,exclude_total_cell_count_le_zero,exclude_missing_key_predictor,exclude_negative_mobile_count,exclude_negative_stationary_count,exclude_inconsistent_count_totals,exclude_unexpected_frame_count,exclude_impossible_date_sequences,exclude_negative_ntu,exclude_negative_lux,exclude_negative_mass_loading,exclusion_flag,exclusion_reason,exclusion_reason_pretty
42,C1519,20240920_C1519_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,38,24032,8,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,161,350,511,0.3150684931506849,stone,4353,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,511,0.3150684931506849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
43,C1521,20240920_C1521_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,38,24033,8,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,1600,2578,4178,0.3829583532790809,stone,993,NA,NA,NA,NA,2024,NA,air bubble,Laminaria digitata,4178,0.3829583532790809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
44,C1522,20240920_C1522_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,38,24034,8,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,13915,14732,28647,0.48574021712570253,glass,445,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,28647,0.48574021712570253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
45,C1524,20240920_C1524_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,38,24035,8,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,1481,2630,4111,0.36025297981026516,glass,740,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,4111,0.36025297981026516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
46,C1525,20240920_C1525_clip.mp4,504,6.2,NA,6.2,6.2,FALSE,NA,NA,TRUE,TRUE,38,24036,8,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,106,247,353,0.3002832861189802,glass,517,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,353,0.3002832861189802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
47,C1526,20240920_C1526_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE,38,0,9,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,10914,13468,24382,0.4476252973505045,none,NA,NA,NA,NA,NA,2024,NA,culture,Laminaria digitata,24382,0.4476252973505045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
48,C1527,20240920_C1527_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE,38,0,9,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,2779,3729,6508,0.42701290719114937,none,NA,NA,NA,NA,NA,2024,NA,culture,Laminaria digitata,6508,0.42701290719114937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
49,C1528,20240920_C1528_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE,38,0,9,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,7345,10801,18146,0.4047724016312135,none,NA,NA,NA,NA,NA,2024,NA,culture,Laminaria digitata,18146,0.4047724016312135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
50,C1529,20240924_C1529_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24041,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,0,0,NA,1920,3568,5488,0.3498542274052478,glass,316,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,5488,0.3498542274052478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
51,C1531,20240924_C1531_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24042,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,0,0,NA,1185,1900,3085,0.3841166936790924,glass,450,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,3085,0.3841166936790924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
52,C1532,20240924_C1532_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24043,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,0,0,NA,1537,2600,4137,0.37152525985013296,glass,918,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,4137,0.37152525985013296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
53,C1533,20240924_C1533_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24044,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,2118.33,0,NA,1304,2485,3789,0.3441541303774083,glass,233,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,3789,0.3441541303774083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
54,C1534,20240924_C1534_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24045,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,2118.33,0,NA,2413,3442,5855,0.4121263877028181,glass,556,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,5855,0.4121263877028181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
55,C1535,20240924_C1535_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24046,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,2118.33,0,NA,1532,2612,4144,0.3696911196911197,glass,347,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,4144,0.3696911196911197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
56,C1536,20240924_C1536_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24051,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,4236.66,0,NA,2201,2524,4725,0.4658201058201058,glass,236,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,4725,0.4658201058201058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
57,C1537,20240924_C1537_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24052,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,4236.66,0,NA,896,1132,2028,0.4418145956607495,glass,1138,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,2028,0.4418145956607495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
58,C1538,20240924_C1538_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24053,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,4236.66,0,NA,1178,1856,3034,0.3882663150955834,glass,637,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,3034,0.3882663150955834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
59,C1539,20240924_C1539_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24054,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,6354.99,0,NA,1974,2556,4530,0.4357615894039735,glass,285,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,4530,0.4357615894039735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
60,C1541,20240924_C1541_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24055,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,6354.99,0,NA,1401,1934,3335,0.42008995502248875,glass,300,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,3335,0.42008995502248875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
61,C1542,20240924_C1542_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24056,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,6354.99,0,NA,1154,1605,2759,0.4182674882203697,glass,264,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,2759,0.4182674882203697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
62,C1544,20240924_C1544_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24061,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,8473.32,0,NA,258,518,776,0.3324742268041237,glass,677,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,776,0.3324742268041237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
63,C1545,20240924_C1545_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24062,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,8473.32,0,NA,791,963,1754,0.4509692132269099,glass,1041,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1754,0.4509692132269099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
64,C1546,20240924_C1546_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24063,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,8473.32,0,NA,616,989,1605,0.3838006230529595,glass,178,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1605,0.3838006230529595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
65,C1548,20240924_C1548_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24064,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,10591.65,0,NA,283,474,757,0.37384412153236457,glass,252,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,757,0.37384412153236457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
66,C1549,20240924_C1549_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24065,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,10591.65,0,NA,248,375,623,0.39807383627608345,glass,386,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,623,0.39807383627608345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
67,C1552,20240924_C1552_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24066,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,10591.65,0,NA,157,306,463,0.3390928725701944,glass,311,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,463,0.3390928725701944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
68,C1553,20240924_C1553_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,38,0,4,L. digitata,DV,Summer,Dover,NONE,NA,NA,NA,0,0,0,0,NA,64400,37408,101808,0.6325632563256326,none,NA,NA,NA,NA,NA,2024,NA,culture,Laminaria digitata,101808,0.6325632563256326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
69,C1554,20240924_C1554_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,38,0,4,L. digitata,DV,Summer,Dover,NONE,NA,NA,NA,0,0,0,0,NA,70782,25397,96179,0.7359402780232691,none,NA,NA,NA,NA,NA,2024,NA,culture,Laminaria digitata,96179,0.7359402780232691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
70,C1555,20240928_C1555_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE,38,24071,4,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,48255,77162,125417,0.38475645247454493,glass,216,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,125417,0.38475645247454493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
71,C1556,20240928_C1556_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE,38,24072,4,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,56908,90819,147727,0.3852240957983307,glass,1867,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,147727,0.3852240957983307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,C1557,20240928_C1557_clip.mp4,504,NA,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE,38,24073,4,L. digitata,DV,Summer,Dover,CONTROL,NA,NA,NA,0,0,0,0,NA,46099,75665,121764,0.37859301599816036,glass,234,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,121764,0.37859301599816036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
73,C1558,20240928_C1558_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24074,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,211.83,0,NA,46803,75833,122636,0.38164160605368735,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,122636,0.38164160605368735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
74,C1559,20240928_C1559_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24075,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,211.83,0,NA,48121,80964,129085,0.37278537397838635,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,129085,0.37278537397838635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
75,C1560,20240928_C1560_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24076,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,211.83,0,NA,41561,68449,110010,0.377792927915644,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,110010,0.377792927915644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
76,C1561,20240928_C1561_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24081,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,423.67,0,NA,49849,77561,127410,0.3912487245899066,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,127410,0.3912487245899066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
77,C1563,20240928_C1563_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24082,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,423.67,0,NA,46442,75167,121609,0.38189607677063375,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,121609,0.38189607677063375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
78,C1564,20240928_C1564_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24083,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,423.67,0,NA,2154,3872,6026,0.3574510454696316,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,6026,0.3574510454696316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
79,C1565,20240928_C1565_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24084,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,423.67,0,NA,851,1036,1887,0.45098039215686275,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,1887,0.45098039215686275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
80,C1566,20240928_C1566_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24085,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,635.5,0,NA,45767,75940,121707,0.3760424626356742,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,121707,0.3760424626356742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
81,C1567,20240928_C1567_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24086,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,635.5,0,NA,47836,78277,126113,0.37931061825505696,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,126113,0.37931061825505696,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
82,C1569,20240928_C1569_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24091,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,847.33,0,NA,46507,74698,121205,0.3837052926859453,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,121205,0.3837052926859453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
83,C1570,20240928_C1570_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24092,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,847.33,0,NA,5046,7379,12425,0.40611670020120727,glass,26,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,12425,0.40611670020120727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
84,C1571,20240928_C1571_clip.mp4,504,7.2,NA,7.2,7.2,FALSE,NA,NA,FALSE,TRUE,38,24093,4,L. digitata,DV,Summer,Dover,CUSO4,NA,NA,NA,0,0,847.33,0,NA,48743,76311,125054,0.3897756169334847,glass,0,NA,NA,NA,NA,2024,NA,NA,Laminaria digitata,125054,0.3897756169334847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
