VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,,,
Sample,30/09/2024 19:10,23,9371078,5.431055,8388482,0.038714,12155792,18.741991,3238671,1.056815,29.585001,25.02,24.31752,,0.756311,,48.63504,
Sample,30/09/2024 19:10,23,9371382,5.432727,8388478,0.038692,12155956,18.740117,3238758,1.056844,29.528,23.17,24.270645,,0.75675,,48.54129,
Sample,30/09/2024 19:10,23,9371223,5.431853,8388481,0.038709,12155886,18.740916,3238748,1.056841,29.511999,25.4,24.257487,,0.756699,,48.514977,
Sample,30/09/2024 19:10,23,9371165,5.431534,8388481,0.038709,12155881,18.740974,3238719,1.056831,29.488998,23.200001,24.238573,,0.756553,,48.477146,
Sample,30/09/2024 19:10,23,9371122,5.431297,8388475,0.038676,12155883,18.740951,3238721,1.056832,29.483999,22.18,24.234462,,0.756563,,48.468925,
Sample,30/09/2024 19:10,23,9371098,5.431165,8388483,0.03872,12155895,18.740814,3238725,1.056833,29.466999,25.15,24.220482,,0.756583,,48.440964,
Sample,30/09/2024 19:11,23,9371364,5.432628,8388479,0.038698,12156044,18.739111,3238831,1.056868,29.470001,22.780001,24.222951,,0.757118,,48.4459,
Sample,30/09/2024 19:11,23,9371220,5.431836,8388482,0.038714,12155984,18.739797,3238851,1.056875,29.466999,23.02,24.220482,,0.757219,,48.440964,
Sample,30/09/2024 19:11,23,9371154,5.431473,8388484,0.038725,12155974,18.739911,3238885,1.056886,29.463001,23.5,24.217194,,0.757391,,48.434387,
Sample,30/09/2024 19:11,23,9371128,5.43133,8388482,0.038714,12155968,18.739979,3238830,1.056868,29.459,24.119999,24.213904,,0.757113,,48.427807,
Sample,30/09/2024 19:11,23,9371094,5.431143,8388482,0.038714,12155973,18.739922,3238822,1.056865,29.438,23.719999,24.196634,,0.757073,,48.393269,
Sample,30/09/2024 19:11,23,9371381,5.432721,8388477,0.038687,12156112,18.738334,3238709,1.056828,29.416,24.15,24.178543,,0.756503,,48.357086,
Sample,30/09/2024 19:11,23,9371230,5.431891,8388484,0.038725,12156058,18.738951,3238729,1.056835,29.414999,24.1,24.17772,,0.756604,,48.355438,
Sample,30/09/2024 19:11,23,9371185,5.431644,8388480,0.038703,12156047,18.739077,3238796,1.056857,29.422001,24.48,24.183478,,0.756942,,48.366955,
Sample,30/09/2024 19:11,23,9371139,5.431391,8388478,0.038692,12156042,18.739134,3238869,1.056881,29.431,23.66,24.190878,,0.75731,,48.381756,
Sample,30/09/2024 19:11,23,9371087,5.431105,8388482,0.038714,12156052,18.73902,3238798,1.056857,29.459,23.85,24.213904,,0.756952,,48.427807,
Sample,30/09/2024 19:11,23,9371367,5.432644,8388477,0.038687,12156278,18.736437,3238560,1.056779,31.726999,22.59,26.07898,,0.755751,,52.157959,
Sample,30/09/2024 19:11,23,9371215,5.431809,8388481,0.038709,12156316,18.736003,3238519,1.056765,31.991999,24.210001,26.2969,,0.755544,,52.5938,
Sample,30/09/2024 19:11,23,9371150,5.431451,8388478,0.038692,12156403,18.735009,3238562,1.05678,31.76,21.34,26.106118,,0.755761,,52.212234,
Sample,30/09/2024 19:11,23,9371109,5.431226,8388479,0.038698,12156409,18.73494,3238537,1.056771,31.378998,22.51,25.792803,,0.755635,,51.585606,
Sample,30/09/2024 19:11,23,9371075,5.431039,8388478,0.038692,12156443,18.734552,3238705,1.056827,30.988001,25.289999,25.471269,,0.756482,,50.942535,
Sample,30/09/2024 19:11,23,9371367,5.432644,8388480,0.038703,12156612,18.732621,3238852,1.056875,30.144001,25.43,24.77721,,0.757224,,49.55442,
Sample,30/09/2024 19:11,23,9371233,5.431907,8388482,0.038714,12156566,18.733146,3238797,1.056857,30.091,22.530001,24.733625,,0.756947,,49.467251,
Sample,30/09/2024 19:11,23,9371168,5.43155,8388475,0.038676,12156528,18.733581,3238795,1.056856,30.049,22.200001,24.699087,,0.756937,,49.398174,
Sample,30/09/2024 19:11,23,9371122,5.431297,8388483,0.03872,12156523,18.733638,3238938,1.056903,29.988998,24.35,24.649745,,0.757658,,49.299488,
Sample,30/09/2024 19:11,23,9371077,5.43105,8388478,0.038692,12156504,18.733855,3238792,1.056855,29.922001,25.41,24.59465,,0.756921,,49.189301,
Sample,30/09/2024 19:11,23,9371362,5.432617,8388478,0.038692,12156572,18.733078,3238915,1.056896,29.736002,22.389999,24.441695,,0.757542,,48.883389,
Sample,30/09/2024 19:11,23,9371215,5.431809,8388475,0.038676,12156492,18.733992,3238865,1.056879,29.710001,24.58,24.420313,,0.75729,,48.840626,
Sample,30/09/2024 19:11,23,9371144,5.431418,8388482,0.038714,12156471,18.734232,3238877,1.056883,29.688,24.43,24.40222,,0.75735,,48.80444,
Sample,30/09/2024 19:11,23,9371089,5.431116,8388483,0.03872,12156437,18.73462,3238856,1.056876,29.667999,25.139999,24.385773,,0.757244,,48.771545,
Sample,30/09/2024 19:11,23,9371051,5.430907,8388486,0.038736,12156429,18.734712,3238890,1.056887,29.635,24.77,24.358637,,0.757416,,48.717274,
Sample,30/09/2024 19:11,23,9371348,5.43254,8388479,0.038698,12156468,18.734266,3238765,1.056846,29.553997,22.789999,24.292024,,0.756785,,48.584049,
Sample,30/09/2024 19:11,23,9371199,5.431721,8388477,0.038687,12156404,18.734997,3238621,1.056799,29.538998,24.18,24.279689,,0.756059,,48.55938,
Sample,30/09/2024 19:11,23,9371156,5.431484,8388485,0.038731,12156365,18.735443,3238695,1.056823,29.523001,23.09,24.266534,,0.756432,,48.53307,
Sample,30/09/2024 19:11,23,9371097,5.43116,8388484,0.038725,12156338,18.735752,3238712,1.056829,29.514999,21.93,24.259955,,0.756518,,48.519909,
Sample,30/09/2024 19:11,23,9371071,5.431017,8388476,0.038681,12156316,18.736003,3238663,1.056813,29.511999,22.549999,24.257487,,0.75627,,48.514977,
Sample,30/09/2024 19:12,23,9371347,5.432534,8388482,0.038714,12156368,18.735409,3238757,1.056844,29.480999,22.41,24.231995,,0.756745,,48.463989,
Sample,30/09/2024 19:12,23,9371219,5.431831,8388482,0.038714,12156285,18.736357,3238842,1.056872,29.49,24.869999,24.239396,,0.757174,,48.478794,
Sample,30/09/2024 19:12,23,9371138,5.431385,8388483,0.03872,12156271,18.736517,3238892,1.056888,29.482,25.59,24.232818,,0.757426,,48.465637,
Sample,30/09/2024 19:12,23,9371101,5.431182,8388481,0.038709,12156241,18.73686,3238826,1.056866,29.487,24.310001,24.236929,,0.757093,,48.473858,
Sample,30/09/2024 19:12,23,9371039,5.430841,8388477,0.038687,12156241,18.73686,3238780,1.056851,29.475,24.49,24.227062,,0.756861,,48.454124,
Sample,30/09/2024 19:12,23,9371340,5.432496,8388480,0.038703,12156280,18.736414,3238831,1.056868,29.448999,23.880001,24.20568,,0.757118,,48.411362,
Sample,30/09/2024 19:12,23,9371183,5.431633,8388478,0.038692,12156213,18.73718,3238635,1.056804,29.441,23.67,24.199102,,0.756129,,48.398205,
Sample,30/09/2024 19:12,23,9371132,5.431352,8388482,0.038714,12156174,18.737626,3238790,1.056855,29.424,23.310001,24.185122,,0.756911,,48.370243,
Sample,30/09/2024 19:12,23,9371078,5.431055,8388481,0.038709,12156175,18.737614,3238709,1.056828,29.421001,24.380001,24.182656,,0.756503,,48.365311,
Sample,30/09/2024 19:12,23,9371044,5.430868,8388486,0.038736,12156136,18.73806,3238688,1.056821,29.411999,24.439999,24.175253,,0.756397,,48.350506,
Sample,30/09/2024 19:12,23,9371335,5.432468,8388480,0.038703,12156221,18.737088,3238751,1.056842,29.420002,23.07,24.181834,,0.756715,,48.363667,
Sample,30/09/2024 19:12,23,9371182,5.431627,8388478,0.038692,12156144,18.737968,3238776,1.05685,29.429998,24.139999,24.190055,,0.756841,,48.380108,
Sample,30/09/2024 19:12,23,9371126,5.431319,8388477,0.038687,12156099,18.738483,3238781,1.056852,29.428997,22.65,24.189231,,0.756866,,48.378464,
Sample,30/09/2024 19:12,23,9371070,5.431011,8388478,0.038692,12156095,18.738528,3238768,1.056847,29.431,23.17,24.190878,,0.7568,,48.381756,
Sample,30/09/2024 19:12,23,9371031,5.430797,8388484,0.038725,12156089,18.738597,3238903,1.056892,29.435001,23.1,24.194169,,0.757481,,48.388336,
Sample,30/09/2024 19:12,23,9371318,5.432375,8388478,0.038692,12156134,18.738083,3238806,1.05686,29.428997,23.789999,24.189231,,0.756992,,48.378464,
Sample,30/09/2024 19:12,23,9371161,5.431512,8388484,0.038725,12156078,18.738722,3238770,1.056848,29.424999,24.92,24.185944,,0.75681,,48.371887,
Sample,30/09/2024 19:12,23,9371102,5.431187,8388484,0.038725,12156040,18.739157,3238734,1.056836,29.419001,23.23,24.181011,,0.756629,,48.362022,
Sample,30/09/2024 19:12,23,9371062,5.430967,8388481,0.038709,12156023,18.739351,3238740,1.056838,29.413998,25.380001,24.176896,,0.756659,,48.353794,
Sample,30/09/2024 19:12,23,9371029,5.430786,8388480,0.038703,12156013,18.739465,3238761,1.056845,29.408001,23.969999,24.171965,,0.756765,,48.343929,
Sample,30/09/2024 19:12,23,9371320,5.432386,8388480,0.038703,12156075,18.738757,3238820,1.056864,29.408001,23.380001,24.171965,,0.757063,,48.343929,
Sample,30/09/2024 19:12,23,9371180,5.431616,8388483,0.03872,12156010,18.739499,3238949,1.056907,29.403,23.35,24.167852,,0.757713,,48.335705,
Sample,30/09/2024 19:12,23,9371122,5.431297,8388482,0.038714,12155971,18.739945,3238744,1.056839,29.403,23.01,24.167852,,0.756679,,48.335705,
Sample,30/09/2024 19:12,23,9371086,5.431099,8388479,0.038698,12155956,18.740117,3238941,1.056904,29.398001,22.280001,24.163741,,0.757673,,48.327484,
Sample,30/09/2024 19:12,23,9371025,5.430764,8388480,0.038703,12155960,18.740071,3238811,1.056861,29.398998,21.73,24.164562,,0.757017,,48.329124,
Sample,30/09/2024 19:12,23,9371299,5.43227,8388480,0.038703,12156008,18.739522,3238736,1.056837,29.368999,22.889999,24.139892,,0.756639,,48.279785,
Sample,30/09/2024 19:12,23,9371161,5.431512,8388480,0.038703,12155936,18.740345,3238797,1.056857,29.362,21.84,24.134136,,0.756947,,48.268272,
Sample,30/09/2024 19:12,23,9371100,5.431176,8388475,0.038676,12155914,18.740596,3238737,1.056837,29.361002,22.93,24.133316,,0.756644,,48.266632,
Sample,30/09/2024 19:12,23,9371046,5.430879,8388477,0.038687,12155897,18.740791,3238643,1.056806,29.351999,23.630001,24.125912,,0.75617,,48.251823,
Sample,30/09/2024 19:12,23,9371018,5.430725,8388481,0.038709,12155890,18.740871,3238740,1.056838,29.346003,23.969999,24.120981,,0.756659,,48.241962,
Sample,30/09/2024 19:13,23,9371293,5.432237,8388478,0.038692,12155971,18.739945,3238753,1.056842,29.321003,21.799999,24.100423,,0.756725,,48.200844,
Sample,30/09/2024 19:13,23,9371162,5.431517,8388479,0.038698,12155908,18.740665,3238673,1.056816,29.323002,23.939999,24.102067,,0.756321,,48.204132,
Sample,30/09/2024 19:13,23,9371090,5.431121,8388480,0.038703,12155866,18.741145,3238683,1.056819,29.316,23.02,24.096309,,0.756371,,48.192616,
Sample,30/09/2024 19:13,23,9371037,5.43083,8388483,0.03872,12155856,18.741259,3238738,1.056837,29.311001,23.700001,24.092198,,0.756649,,48.184395,
Sample,30/09/2024 19:13,23,9370998,5.430615,8388483,0.03872,12155843,18.741408,3238749,1.056841,29.311001,23.860001,24.092198,,0.756704,,48.184395,
Sample,30/09/2024 19:13,23,9371291,5.432226,8388479,0.038698,12155921,18.740516,3238917,1.056896,29.291998,23.619999,24.076571,,0.757552,,48.153141,
Sample,30/09/2024 19:13,23,9371136,5.431374,8388478,0.038692,12155844,18.741396,3238844,1.056872,29.286999,23.469999,24.07246,,0.757184,,48.14492,
Sample,30/09/2024 19:13,23,9371074,5.431033,8388480,0.038703,12155809,18.741796,3238803,1.056859,29.283001,22.6,24.069172,,0.756977,,48.138344,
Sample,30/09/2024 19:13,23,9371020,5.430736,8388482,0.038714,12155810,18.741785,3238825,1.056866,29.278,24.880001,24.065059,,0.757088,,48.130119,
Sample,30/09/2024 19:13,23,9370987,5.430555,8388484,0.038725,12155794,18.741968,3238838,1.05687,29.276001,22.57,24.063416,,0.757154,,48.126831,
Sample,30/09/2024 19:13,23,9371265,5.432083,8388479,0.038698,12155877,18.741019,3238882,1.056885,29.258001,25.620001,24.048614,,0.757375,,48.097229,
Sample,30/09/2024 19:13,23,9371121,5.431292,8388483,0.03872,12155808,18.741808,3238891,1.056888,29.25,22.58,24.042034,,0.757421,,48.084068,
Sample,30/09/2024 19:13,23,9371072,5.431022,8388482,0.038714,12155799,18.741911,3239013,1.056928,29.245001,22.99,24.037923,,0.758036,,48.075848,
Sample,30/09/2024 19:13,23,9371009,5.430676,8388485,0.038731,12155776,18.742173,3238894,1.056889,29.246002,24.530001,24.038746,,0.757436,,48.077492,
Sample,30/09/2024 19:13,23,9370975,5.430489,8388483,0.03872,12155777,18.742162,3239007,1.056926,29.25,24.48,24.042034,,0.758006,,48.084068,
Sample,30/09/2024 19:13,23,9371268,5.4321,8388479,0.038698,12155861,18.741202,3238533,1.05677,29.235001,23.950001,24.029699,,0.755614,,48.059399,
Sample,30/09/2024 19:13,23,9371112,5.431242,8388484,0.038725,12155777,18.742162,3238466,1.056748,29.23,24.969999,24.025587,,0.755276,,48.051174,
Sample,30/09/2024 19:13,23,9371049,5.430896,8388485,0.038731,12155766,18.742288,3238563,1.05678,29.23,22.24,24.025587,,0.755766,,48.051174,
Sample,30/09/2024 19:13,23,9371010,5.430681,8388479,0.038698,12155754,18.742425,3238478,1.056752,29.228998,21.59,24.024763,,0.755337,,48.049526,
Sample,30/09/2024 19:13,23,9370973,5.430478,8388485,0.038731,12155740,18.742585,3238508,1.056762,29.222,23.289999,24.019008,,0.755488,,48.038017,
Sample,30/09/2024 19:13,23,9371254,5.432023,8388482,0.038714,12155827,18.741591,3238673,1.056816,29.215,23.560001,24.013252,,0.756321,,48.026505,
Sample,30/09/2024 19:13,23,9371110,5.431231,8388480,0.038703,12155746,18.742516,3238803,1.056859,29.215,20.92,24.013252,,0.756977,,48.026505,
Sample,30/09/2024 19:13,23,9371043,5.430863,8388485,0.038731,12155744,18.742539,3238635,1.056804,29.204998,22.34,24.005027,,0.756129,,48.010056,
Sample,30/09/2024 19:13,23,9371000,5.430626,8388481,0.038709,12155729,18.74271,3238784,1.056853,29.203999,22.780001,24.004205,,0.756881,,48.008411,
Sample,30/09/2024 19:13,23,9370964,5.430429,8388476,0.038681,12155730,18.742699,3238791,1.056855,29.202999,22.639999,24.003383,,0.756916,,48.006767,
Sample,30/09/2024 19:13,23,9371237,5.431929,8388478,0.038692,12155809,18.741796,3238970,1.056914,29.188,22.16,23.991048,,0.757819,,47.982098,
Sample,30/09/2024 19:13,23,9371112,5.431242,8388481,0.038709,12155724,18.742768,3238965,1.056912,29.191,22.23,23.993516,,0.757794,,47.98703,
Sample,30/09/2024 19:13,23,9371035,5.430819,8388484,0.038725,12155701,18.74303,3238801,1.056858,29.198999,20.369999,24.000094,,0.756967,,48.000187,
Sample,30/09/2024 19:13,23,9370989,5.430566,8388478,0.038692,12155705,18.742985,3238893,1.056888,29.198999,22.439999,24.000094,,0.757431,,48.000187,
Sample,30/09/2024 19:13,23,9370946,5.43033,8388481,0.038709,12155692,18.743133,3238949,1.056907,29.198999,21.039999,24.000094,,0.757713,,48.000187,
Sample,30/09/2024 19:14,23,9371223,5.431853,8388480,0.038703,12155767,18.742276,3238893,1.056888,29.23,22.6,24.025587,,0.757431,,48.051174,
Sample,30/09/2024 19:14,23,9371100,5.431176,8388481,0.038709,12155712,18.742905,3238952,1.056908,29.233999,21.76,24.028876,,0.757729,,48.057751,
Sample,30/09/2024 19:14,23,9371014,5.430703,8388477,0.038687,12155686,18.743202,3238914,1.056895,29.23,23.610001,24.025587,,0.757537,,48.051174,
Sample,30/09/2024 19:14,23,9370977,5.4305,8388479,0.038698,12155676,18.743316,3238887,1.056886,29.238001,21.43,24.032167,,0.757401,,48.064335,
Sample,30/09/2024 19:14,23,9370942,5.430308,8388485,0.038731,12155658,18.743522,3238881,1.056884,29.248001,22.219999,24.04039,,0.75737,,48.08078,
Sample,30/09/2024 19:14,23,9371232,5.431902,8388481,0.038709,12155752,18.742448,3238903,1.056892,29.284,23.1,24.069994,,0.757481,,48.139988,
Sample,30/09/2024 19:14,23,9371098,5.431165,8388480,0.038703,12155693,18.743122,3239035,1.056935,29.303997,22,24.086438,,0.758147,,48.172874,
Sample,30/09/2024 19:14,23,9371035,5.430819,8388479,0.038698,12155658,18.743522,3238884,1.056885,29.329998,23.17,24.10782,,0.757386,,48.215641,
Sample,30/09/2024 19:14,23,9370950,5.430352,8388479,0.038698,12155648,18.743636,3238945,1.056906,29.358999,21.98,24.131669,,0.757693,,48.263336,
Sample,30/09/2024 19:14,23,9370927,5.430225,8388481,0.038709,12155643,18.743693,3238917,1.056896,29.381001,21.560001,24.149761,,0.757552,,48.299522,
Sample,30/09/2024 19:14,23,9371212,5.431792,8388481,0.038709,12155719,18.742825,3238930,1.056901,29.439999,22.33,24.198278,,0.757618,,48.396557,
Sample,30/09/2024 19:14,23,9371065,5.430984,8388483,0.03872,12155654,18.743567,3238929,1.0569,29.441,24.41,24.199102,,0.757613,,48.398205,
Sample,30/09/2024 19:14,23,9370999,5.430621,8388481,0.038709,12155635,18.743785,3238892,1.056888,29.421001,22.25,24.182656,,0.757426,,48.365311,
Sample,30/09/2024 19:14,23,9370936,5.430275,8388480,0.038703,12155627,18.743876,3238895,1.056889,29.428997,22.719999,24.189231,,0.757441,,48.378464,
Sample,30/09/2024 19:14,23,9370907,5.430115,8388481,0.038709,12155619,18.743967,3238840,1.056871,29.441998,22.1,24.199922,,0.757164,,48.399845,
Sample,30/09/2024 19:14,23,9371194,5.431693,8388479,0.038698,12155697,18.743076,3238718,1.056831,29.422001,23.27,24.183478,,0.756548,,48.366955,
Sample,30/09/2024 19:14,23,9371051,5.430907,8388478,0.038692,12155632,18.743819,3238784,1.056853,29.407001,23.280001,24.171143,,0.756881,,48.342285,
Sample,30/09/2024 19:14,23,9370990,5.430572,8388484,0.038725,12155608,18.744093,3238738,1.056837,29.366999,22.5,24.138247,,0.756649,,48.276493,
Sample,30/09/2024 19:14,23,9370940,5.430297,8388485,0.038731,12155617,18.74399,3238670,1.056815,29.353001,22.889999,24.126736,,0.756306,,48.253471,
Sample,30/09/2024 19:14,23,9370901,5.430082,8388483,0.03872,12155575,18.74447,3238705,1.056827,29.360001,22.65,24.132492,,0.756482,,48.264984,
Sample,30/09/2024 19:14,23,9371181,5.431622,8388477,0.038687,12155680,18.74327,3238682,1.056819,29.261999,22.560001,24.051901,,0.756366,,48.103802,
Sample,30/09/2024 19:14,23,9371039,5.430841,8388483,0.03872,12155612,18.744047,3238661,1.056812,29.251999,21.289999,24.043678,,0.75626,,48.087357,
Sample,30/09/2024 19:14,23,9370971,5.430467,8388481,0.038709,12155597,18.744219,3238642,1.056806,29.243999,23.91,24.037099,,0.756164,,48.0742,
Sample,30/09/2024 19:14,23,9370930,5.430242,8388481,0.038709,12155580,18.744413,3238770,1.056848,29.243,21.67,24.036278,,0.75681,,48.072556,
Sample,30/09/2024 19:14,23,9370873,5.429928,8388481,0.038709,12155570,18.744527,3238590,1.056789,29.232,21.889999,24.027232,,0.755902,,48.054462,
Sample,30/09/2024 19:14,23,9371170,5.431561,8388484,0.038725,12155652,18.74359,3238739,1.056838,29.174999,22.539999,23.980358,,0.756654,,47.960716,
Sample,30/09/2024 19:14,23,9371020,5.430736,8388480,0.038703,12155588,18.744322,3238841,1.056871,29.170002,22.58,23.976248,,0.757169,,47.952496,
Sample,30/09/2024 19:14,23,9370974,5.430484,8388481,0.038709,12155566,18.744573,3238778,1.056851,29.161001,22.139999,23.968846,,0.756851,,47.937691,
Sample,30/09/2024 19:14,23,9370912,5.430143,8388482,0.038714,12155555,18.744699,3238828,1.056867,29.161001,23.799999,23.968846,,0.757103,,47.937691,
Sample,30/09/2024 19:14,23,9370878,5.429956,8388483,0.03872,12155545,18.744813,3238781,1.056852,29.148998,21.48,23.958976,,0.756866,,47.91795,
Sample,30/09/2024 19:15,23,9371164,5.431528,8388478,0.038692,12155623,18.743922,3238826,1.056866,29.143,22.07,23.954043,,0.757093,,47.908085,
Sample,30/09/2024 19:15,23,9371012,5.430692,8388480,0.038703,12155567,18.744562,3238787,1.056854,29.141998,22.780001,23.953219,,0.756896,,47.906437,
Sample,30/09/2024 19:15,23,9370940,5.430297,8388478,0.038692,12155537,18.744904,3238811,1.056861,29.148998,23.42,23.958976,,0.757017,,47.91795,
Sample,30/09/2024 19:15,23,9370919,5.430181,8388482,0.038714,12155524,18.745053,3238743,1.056839,29.151001,21.439999,23.960623,,0.756674,,47.921246,
Sample,30/09/2024 19:15,23,9370881,5.429972,8388476,0.038681,12155530,18.744984,3238864,1.056879,29.144001,21.860001,23.954866,,0.757285,,47.909733,
Sample,30/09/2024 19:15,23,9371142,5.431407,8388477,0.038687,12155612,18.744047,3238864,1.056879,29.138998,22.530001,23.950752,,0.757285,,47.901505,
Sample,30/09/2024 19:15,23,9370999,5.430621,8388483,0.03872,12155545,18.744813,3238840,1.056871,29.139999,23.32,23.951576,,0.757164,,47.903152,
Sample,30/09/2024 19:15,23,9370932,5.430253,8388484,0.038725,12155515,18.745156,3238689,1.056821,29.138,21.369999,23.949932,,0.756402,,47.899864,
Sample,30/09/2024 19:15,23,9370877,5.42995,8388481,0.038709,12155522,18.745076,3238741,1.056838,29.144001,23.01,23.954866,,0.756664,,47.909733,
Sample,30/09/2024 19:15,23,9370866,5.42989,8388475,0.038676,12155518,18.745122,3238755,1.056843,29.141001,23.57,23.952399,,0.756735,,47.904797,
Sample,30/09/2024 19:15,23,9371123,5.431303,8388476,0.038681,12155579,18.744424,3238841,1.056871,29.123999,21.960001,23.938417,,0.757169,,47.876835,
Sample,30/09/2024 19:15,23,9370986,5.43055,8388480,0.038703,12155531,18.744973,3238811,1.056861,29.120001,23.83,23.93513,,0.757017,,47.870258,
Sample,30/09/2024 19:15,23,9370924,5.430209,8388478,0.038692,12155489,18.745453,3238798,1.056857,29.123001,21.6,23.937597,,0.756952,,47.875195,
Sample,30/09/2024 19:15,23,9370874,5.429934,8388479,0.038698,12155495,18.745384,3238677,1.056817,29.125,22.83,23.939241,,0.756341,,47.878483,
Sample,30/09/2024 19:15,23,9370834,5.429714,8388485,0.038731,12155476,18.745601,3238648,1.056808,29.128,23.360001,23.941708,,0.756195,,47.883415,
Sample,30/09/2024 19:15,23,9371115,5.431259,8388478,0.038692,12155575,18.74447,3238733,1.056836,29.135,22.24,23.947465,,0.756624,,47.894928,
Sample,30/09/2024 19:15,23,9370982,5.430528,8388481,0.038709,12155505,18.74527,3238781,1.056852,29.128,23.07,23.941708,,0.756866,,47.883415,
Sample,30/09/2024 19:15,23,9370905,5.430104,8388479,0.038698,12155472,18.745647,3238656,1.056811,29.129999,22.76,23.943352,,0.756235,,47.886703,
Sample,30/09/2024 19:15,23,9370861,5.429862,8388474,0.03867,12155459,18.745796,3238718,1.056831,29.135,21.950001,23.947465,,0.756548,,47.894928,
